EDVE,52.319199,10.5561
EDVK,51.417273,9.384967
EDVM,52.18138885,9.946389198
EDWB,53.506943,8.572778
EDWE,53.391109,7.2275
EDWF,53.27194214,7.44166708
EDWI,53.50222015,8.052222252
EDWR,53.59639,6.709167
EDWY,53.70694351,7.230000019
EDXF,54.7733345,9.378889084
EDXR,54.22000122,9.599444389
EDXW,54.91320038,8.340470314
EEEI,59.26029968,24.20849991
EEKA,58.99079895,22.83069992
EEKE,58.22990036,22.5095005
EEPU,58.41899872,24.4727993
EETN,59.41329956,24.83279991
EETU,58.30749893,26.69039917
EFET,68.36260223,23.42429924
EFEU,61.11610031,22.20140076
EFHA,61.856039,24.786686
EFHF,60.25460052,25.0428009
EFHK,60.31719971,24.9633007
EFHM,61.68970108,23.07369995
EFHN,59.84889984,23.08359909
EFHV,60.65439987,24.8810997
EFIK,60.46250153,23.65250015
EFIM,61.24919891,28.90369987
EFIT,62.1661,30.073601
EFIV,68.6072998,27.40530014
EFJO,62.66289902,29.60750008
EFJY,62.3995018,25.67830086
EFKA,63.127102,23.051399
EFKE,65.77870178,24.58209991
EFKI,64.28549957,27.69239998
EFKJ,62.46250153,22.39310074
EFKK,63.72119904,23.14310074
EFKM,66.712898,27.156799
EFKS,65.98760223,29.23940086
EFKT,67.7009964,24.84679985
EFKU,63.00709915,27.79780006
EFLA,61.144199,25.693501
EFLP,61.044601,28.144743
EFMA,60.12220001,19.89819908
EFME,62.94670105,23.51889992
EFMI,61.6866,27.201799
EFNU,60.33390045,24.29640007
EFOU,64.93009949,25.35460091
EFPI,61.24560165,22.19339943
EFPO,61.46170044,21.79999924
EFPU,65.40219879,26.94689941
EFPY,63.73189926,25.92630005
EFRH,64.68810272,24.69580078
EFRN,62.06549835,28.35650063
EFRO,66.56479645,25.83040047
EFRY,60.74470139,24.10779953
EFSA,61.94309998,28.94510078
EFSE,61.06240082,26.7989006
EFSO,67.39499664,26.61910057
EFTP,61.41410065,23.60440063
EFTS,61.7733,24.027
EFTU,60.51409912,22.26280022
EFUT,60.89640045,26.93840027
EFVA,63.05070114,21.7621994
EFVR,62.17110062,27.86860085
EFYL,64.0547222,24.7252778
EGAA,54.65750122,-6.215829849
EGAB,54.39889908,-7.651669979
EGAC,54.61809921,-5.872499943
EGAE,55.0428009,-7.161109924
EGBB,52.45389938,-1.748029947
EGBE,52.36970139,-1.479719996
EGBG,52.60779953,-1.031939983
EGBJ,51.89419937,-2.167220116
EGBO,52.51750183,-2.259439945
EGBP,51.668095,-2.05694
EGBT,52.04079819,-1.095559955
EGBW,52.19219971,-1.614439964
EGCC,53.35369873,-2.274950027
EGCD,53.3381,-2.14889
EGDC,51.08720016,-4.15034008
EGHQ,50.44060135,-4.995409966
EGDL,51.5051,-1.99343
EGDM,51.15219879,-1.747410059
EGDR,50.08610153,-5.255710125
EGDX,51.4048,-3.43575
EGDY,51.00939941,-2.638819933
EGFE,51.83309937,-4.961110115
EGFF,51.39670181,-3.343329906
EGFH,51.6053009,-4.067830086
EGGD,51.382702,-2.71909
EGGP,53.33359909,-2.849720001
EGGW,51.87469864,-0.368333012
EGHD,50.422798,-4.10583
EGHH,50.77999878,-1.842499971
EGHI,50.95029831,-1.35679996
EGHL,51.18719864,-1.033499956
EGJA,49.706104,-2.21472
EGJB,49.43500137,-2.601969957
EGJJ,49.207901,-2.195509911
EGKA,50.835602,-0.297222
EGKB,51.3307991,0.032499999
EGKK,51.148102,-0.190278
EGLC,51.505299,0.055278
EGLF,51.2757988,-0.776332974
EGLJ,51.67610168,-1.080829978
EGLK,51.32389832,-0.847500026
EGLL,51.4706,-0.461941
EGMC,51.57139969,0.695555985
